arm,engine_rank,engine_port,minute,tbt_ms,smoothing_s,run,source
FluidServe,2,8002,37.7193,22.0012,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,37.7359,22.0087,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,37.7526,22.0192,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,37.7693,22.0213,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,37.7859,22.0291,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,37.8026,22.0359,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,37.8193,22.03,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,37.8359,22.0115,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,37.8526,22.0002,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,37.8693,21.989,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,37.8859,21.9707,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,37.9026,21.964,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,37.9193,21.958,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,37.9359,21.9617,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,37.9526,21.9613,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,37.9693,21.953,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,37.9859,21.9568,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.0026,21.9599,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.0193,21.941,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.0359,21.9288,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.0526,21.9261,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.0693,21.9283,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.0859,21.9397,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.1026,21.9394,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.1193,21.9288,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.1359,21.9181,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.1526,21.9161,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.1693,21.9287,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.1859,21.9323,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.2026,21.9304,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.2193,21.9327,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.2359,21.9215,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.2526,21.9111,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.2693,21.9029,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.2859,21.9047,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.3026,21.8986,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.3193,21.886,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.3359,21.8903,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.3526,21.9046,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.3693,21.8984,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.3859,21.8996,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.4026,21.9093,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.4193,21.8955,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.4359,21.8811,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.4526,21.8778,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.4693,21.8717,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.4859,21.8562,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.5026,21.8503,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.5193,21.8517,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.5359,21.8567,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.5526,21.8647,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.5693,21.8716,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.5859,21.8722,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.6026,21.8698,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.6193,21.863,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.6359,21.8638,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.6526,21.8619,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.6693,21.8555,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.6859,21.8599,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.7026,21.8696,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.7193,21.8724,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.7359,21.8737,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.7526,21.8713,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.7693,21.8689,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.7859,21.8652,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.8026,21.8464,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.8193,21.8475,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.8359,21.8469,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.8526,21.8331,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.8693,21.8373,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.8859,21.8367,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.9026,21.8382,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.9193,21.8484,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.9359,21.8514,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.9526,21.8511,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.9693,21.8472,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,38.9859,21.8476,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.0026,21.8459,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.0193,21.8386,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.0359,21.822,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.0526,21.8193,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.0693,21.8359,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.0859,21.8372,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.1026,21.8237,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.1193,21.8052,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.1359,21.798,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.1526,21.787,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.1693,21.7878,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.1859,21.7953,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.2026,21.7817,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.2193,21.7762,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.2359,21.7908,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.2526,21.7995,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.2693,21.7891,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.2859,21.7862,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.3026,21.7912,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.3193,21.7987,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.3359,21.8052,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.3526,21.8008,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.3693,21.803,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.3859,21.8023,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.4026,21.7818,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.4193,21.7771,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.4359,21.7746,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.4526,21.7543,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.4693,21.7393,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.4859,21.7308,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.5026,21.7217,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.5193,21.7247,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.5359,21.7199,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.5526,21.6983,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.5693,21.6839,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.5859,21.6739,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.6026,21.6718,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.6193,21.6806,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.6359,21.6786,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.6526,21.6684,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.6693,21.6533,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.6859,21.6331,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.7026,21.638,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.7193,21.6481,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.7359,21.651,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.7526,21.6451,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.7693,21.6361,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.7859,21.6169,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.8026,21.6027,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.8193,21.5968,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.8359,21.5899,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.8526,21.5668,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.8693,21.551,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.8859,21.5531,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.9026,21.5488,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.9193,21.5329,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.9359,21.5141,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.9526,21.5102,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.9693,21.4988,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,39.9859,21.4767,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.0026,21.4709,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.0193,21.4728,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.0359,21.4495,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.0526,21.4277,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.0693,21.4136,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.0859,21.3901,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.1026,21.3635,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.1193,21.3469,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.1359,21.3357,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.1526,21.3186,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.1693,21.3011,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.1859,21.296,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.2026,21.2957,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.2193,21.2919,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.2359,21.2912,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.2526,21.293,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.2693,21.3001,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.2859,21.2945,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.3026,21.2822,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.3193,21.2805,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.3359,21.28,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.3526,21.2667,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.3693,21.2608,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.3859,21.2522,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.4026,21.2316,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.4193,21.2189,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.4359,21.2166,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.4526,21.1998,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.4693,21.1792,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.4859,21.169,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.5026,21.146,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.5193,21.1119,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.5359,21.0717,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.5526,21.0396,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.5693,21.0302,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.5859,21.0197,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.6026,21.0118,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.6193,21.0178,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.6359,21.0064,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.6526,20.991,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.6693,20.9741,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.6859,20.9565,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.7026,20.9606,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.7193,20.9567,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.7359,20.9392,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.7526,20.9336,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.7693,20.9173,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.7859,20.907,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.8026,20.9123,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.8193,20.8977,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.8359,20.8911,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.8526,20.8903,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.8693,20.8744,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.8859,20.8683,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.9026,20.8703,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.9193,20.8461,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.9359,20.8219,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.9526,20.817,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.9693,20.8148,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,40.9859,20.8134,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,41.0026,20.81,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,41.0193,20.8016,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,41.0359,20.803,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,41.0526,20.8083,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,41.0693,20.7992,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,41.0859,20.7873,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,41.1026,20.7821,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,41.1193,20.784,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,41.1359,20.7866,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,41.1526,20.7871,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,41.1693,20.7914,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,41.1859,20.7962,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,41.2026,20.8111,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,41.2193,20.8111,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,41.2359,20.787,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,41.2526,20.7728,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,41.2693,20.7718,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,41.2859,20.7761,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,41.3026,20.7743,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,41.3193,20.7657,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,41.3359,20.7526,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,41.3526,20.7488,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,41.3693,20.7548,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,41.3859,20.7711,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,2,8002,41.4026,20.7825,120,exp126h62r1,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
