arm,run,minute,resident,resident_lo,resident_hi,stat,offered,offered_kind,pearson_r_with_arrivals,rejected_pct,unfinished_pct,repeats
PolyServe,260831_2232_exp109r1_polyservept75_shift,31.0,0.7714737052940727,0.7422360095104968,0.7714737052940727,cv,22.433333333333334,rate,-0.05238319477453005,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,32.0,1.0204727711664585,1.0099792920415582,1.0204727711664585,cv,23.683333333333334,rate,-0.05238319477453005,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,33.0,0.9369752174870049,0.9339303497468984,0.9369752174870049,cv,20.116666666666667,rate,-0.05238319477453005,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,34.0,0.6234597026806703,0.6194204712754865,0.6234597026806703,cv,25.033333333333335,rate,-0.05238319477453005,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,35.0,0.6135551365381218,0.6091932984039052,0.6135551365381218,cv,33.7,rate,-0.05238319477453005,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,36.0,0.6196426465770376,0.6117256747230139,0.6196426465770376,cv,39.11666666666667,rate,-0.05238319477453005,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,37.0,0.6080942374472469,0.5953989047609768,0.6080942374472469,cv,36.7,rate,-0.05238319477453005,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,38.0,0.6066196419987828,0.6042791388737528,0.6066196419987828,cv,34.1,rate,-0.05238319477453005,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,39.0,0.6126431795082844,0.599934310287099,0.6126431795082844,cv,33.68333333333333,rate,-0.05238319477453005,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,40.0,0.7481413067437124,0.7481413067437124,0.7537208228014013,cv,29.65,rate,-0.05238319477453005,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,41.0,0.8329170464893737,0.8329170464893737,0.8636629623674652,cv,18.516666666666666,rate,-0.05238319477453005,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,42.0,0.6395306001850809,0.6395306001850809,0.6416724586451594,cv,24.716666666666665,rate,-0.05238319477453005,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,43.0,0.7580091021612502,0.7580091021612502,0.7876348035325932,cv,28.3,rate,-0.05238319477453005,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,44.0,1.0599251347572587,1.0599251347572587,1.0720529766057019,cv,16.333333333333332,rate,-0.05238319477453005,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,45.0,0.7427905529473604,0.6481230462341833,0.7427905529473604,cv,16.283333333333335,rate,-0.05238319477453005,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,46.0,0.7526768317935737,0.6538098739600638,0.7526768317935737,cv,23.05,rate,-0.05238319477453005,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,47.0,0.7165569047402831,0.654349436541822,0.7165569047402831,cv,24.633333333333333,rate,-0.05238319477453005,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,48.0,0.6492612732987453,0.42606849857019385,0.6492612732987453,cv,23.483333333333334,rate,-0.05238319477453005,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,49.0,0.7772852213051653,0.6166672088649845,0.7772852213051653,cv,28.566666666666666,rate,-0.05238319477453005,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,50.0,0.7835908511224794,0.5938058523145714,0.7835908511224794,cv,39.43333333333333,rate,-0.05238319477453005,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,51.0,0.7760198477719574,0.6009832056493838,0.7760198477719574,cv,44.75,rate,-0.05238319477453005,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,52.0,0.7563872054799261,0.5952215385740905,0.7563872054799261,cv,43.666666666666664,rate,-0.05238319477453005,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,53.0,0.7808273503338189,0.607307773632541,0.7808273503338189,cv,45.05,rate,-0.05238319477453005,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,54.0,0.7488138924919255,0.6033456967514038,0.7488138924919255,cv,43.35,rate,-0.05238319477453005,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,55.0,0.7702662316818163,0.6067308453477747,0.7702662316818163,cv,40.68333333333333,rate,-0.05238319477453005,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,56.0,0.7759729718389639,0.6549793006924353,0.7759729718389639,cv,32.9,rate,-0.05238319477453005,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,57.0,0.7757611880202329,0.6088777927961111,0.7757611880202329,cv,32.78333333333333,rate,-0.05238319477453005,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,58.0,0.7527235986843646,0.610753311419661,0.7527235986843646,cv,37.18333333333333,rate,-0.05238319477453005,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,59.0,0.5669077844574166,0.3915333033393125,0.5669077844574166,cv,23.65,rate,-0.05238319477453005,22.238568348078434,0.6156667539952843,2
Llumnix,260831_2346_exp109r1_slot75_shift,0.0,0.03667586483569538,0.011199609023222559,0.03667586483569538,cv,9.883333333333333,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
