series,minute,value,smoothing_s,bytes_per_token
decode_kv_gb_s,3.39013,1.37096,20,327680
decode_kv_gb_s,3.40680,1.35325,20,327680
decode_kv_gb_s,3.42346,1.35584,20,327680
decode_kv_gb_s,3.44013,1.35228,20,327680
decode_kv_gb_s,3.45680,1.36433,20,327680
decode_kv_gb_s,3.47346,1.35822,20,327680
decode_kv_gb_s,3.49013,1.35878,20,327680
decode_kv_gb_s,3.50680,1.35365,20,327680
decode_kv_gb_s,3.52346,1.35354,20,327680
decode_kv_gb_s,3.54013,1.35671,20,327680
decode_kv_gb_s,3.55680,1.36390,20,327680
decode_kv_gb_s,3.57346,1.35751,20,327680
decode_kv_gb_s,3.59013,1.33906,20,327680
decode_kv_gb_s,3.60680,1.33462,20,327680
decode_kv_gb_s,3.62346,1.36057,20,327680
decode_kv_gb_s,3.64013,1.37063,20,327680
decode_kv_gb_s,3.65680,1.39603,20,327680
decode_kv_gb_s,3.67346,1.41973,20,327680
decode_kv_gb_s,3.69013,1.44041,20,327680
decode_kv_gb_s,3.70680,1.45480,20,327680
decode_kv_gb_s,3.72346,1.47018,20,327680
decode_kv_gb_s,3.74013,1.50415,20,327680
decode_kv_gb_s,3.75680,1.51379,20,327680
decode_kv_gb_s,3.77346,1.53587,20,327680
decode_kv_gb_s,3.79013,1.54469,20,327680
decode_kv_gb_s,3.80680,1.56291,20,327680
decode_kv_gb_s,3.82346,1.58222,20,327680
decode_kv_gb_s,3.84013,1.59499,20,327680
decode_kv_gb_s,3.85680,1.60669,20,327680
decode_kv_gb_s,3.87346,1.61717,20,327680
decode_kv_gb_s,3.89013,1.60239,20,327680
decode_kv_gb_s,3.90680,1.60126,20,327680
decode_kv_gb_s,3.92346,1.61996,20,327680
decode_kv_gb_s,3.94013,1.63637,20,327680
decode_kv_gb_s,3.95680,1.61236,20,327680
decode_kv_gb_s,3.97346,1.61773,20,327680
decode_kv_gb_s,3.99013,1.59323,20,327680
decode_kv_gb_s,4.00680,1.56507,20,327680
decode_kv_gb_s,4.02346,1.55753,20,327680
decode_kv_gb_s,4.04013,1.56319,20,327680
decode_kv_gb_s,4.05680,1.56286,20,327680
decode_kv_gb_s,4.07346,1.54948,20,327680
decode_kv_gb_s,4.09013,1.54479,20,327680
decode_kv_gb_s,4.10680,1.53739,20,327680
decode_kv_gb_s,4.12346,1.53066,20,327680
decode_kv_gb_s,4.14013,1.51506,20,327680
decode_kv_gb_s,4.15680,1.51464,20,327680
decode_kv_gb_s,4.17346,1.51619,20,327680
decode_kv_gb_s,4.19013,1.50557,20,327680
decode_kv_gb_s,4.20680,1.51025,20,327680
decode_kv_gb_s,4.22346,1.51871,20,327680
decode_kv_gb_s,4.24013,1.53739,20,327680
decode_kv_gb_s,4.25680,1.54242,20,327680
decode_kv_gb_s,4.27346,1.53955,20,327680
decode_kv_gb_s,4.29013,1.56066,20,327680
decode_kv_gb_s,4.30680,1.57490,20,327680
decode_kv_gb_s,4.32346,1.59648,20,327680
decode_kv_gb_s,4.34013,1.60639,20,327680
decode_kv_gb_s,4.35680,1.62155,20,327680
decode_kv_gb_s,4.37346,1.62632,20,327680
decode_kv_gb_s,4.39013,1.63112,20,327680
decode_kv_gb_s,4.40680,1.64404,20,327680
decode_kv_gb_s,4.42346,1.64336,20,327680
decode_kv_gb_s,4.44013,1.62700,20,327680
decode_kv_gb_s,4.45680,1.63290,20,327680
decode_kv_gb_s,4.47346,1.63900,20,327680
decode_kv_gb_s,4.49013,1.62654,20,327680
decode_kv_gb_s,4.50680,1.61100,20,327680
decode_kv_gb_s,4.52346,1.61701,20,327680
decode_kv_gb_s,4.54013,1.62707,20,327680
decode_kv_gb_s,4.55680,1.64852,20,327680
decode_kv_gb_s,4.57346,1.64965,20,327680
decode_kv_gb_s,4.59013,1.65056,20,327680
decode_kv_gb_s,4.60680,1.65860,20,327680
decode_kv_gb_s,4.62346,1.64701,20,327680
decode_kv_gb_s,4.64013,1.64431,20,327680
decode_kv_gb_s,4.65680,1.63730,20,327680
decode_kv_gb_s,4.67346,1.64432,20,327680
decode_kv_gb_s,4.69013,1.64140,20,327680
decode_kv_gb_s,4.70680,1.62728,20,327680
decode_kv_gb_s,4.72346,1.62034,20,327680
decode_kv_gb_s,4.74013,1.61704,20,327680
decode_kv_gb_s,4.75680,1.62094,20,327680
decode_kv_gb_s,4.77346,1.63677,20,327680
decode_kv_gb_s,4.79013,1.61639,20,327680
decode_kv_gb_s,4.80680,1.60302,20,327680
decode_kv_gb_s,4.82346,1.61058,20,327680
decode_kv_gb_s,4.84013,1.60805,20,327680
decode_kv_gb_s,4.85680,1.60344,20,327680
decode_kv_gb_s,4.87346,1.58368,20,327680
decode_kv_gb_s,4.89013,1.55894,20,327680
decode_kv_gb_s,4.90680,1.54560,20,327680
decode_kv_gb_s,4.92346,1.54722,20,327680
decode_kv_gb_s,4.94013,1.54615,20,327680
decode_kv_gb_s,4.95680,1.54344,20,327680
decode_kv_gb_s,4.97346,1.52666,20,327680
decode_kv_gb_s,4.99013,1.52504,20,327680
decode_kv_gb_s,5.00680,1.53991,20,327680
decode_kv_gb_s,5.02346,1.54539,20,327680
decode_kv_gb_s,5.04013,1.56757,20,327680
decode_kv_gb_s,5.05680,1.58161,20,327680
decode_kv_gb_s,5.07346,1.59017,20,327680
decode_kv_gb_s,5.09013,1.60704,20,327680
decode_kv_gb_s,5.10680,1.61517,20,327680
decode_kv_gb_s,5.12346,1.60995,20,327680
decode_kv_gb_s,5.14013,1.61957,20,327680
decode_kv_gb_s,5.15680,1.62634,20,327680
decode_kv_gb_s,5.17346,1.66462,20,327680
decode_kv_gb_s,5.19013,1.66940,20,327680
decode_kv_gb_s,5.20680,1.68758,20,327680
decode_kv_gb_s,5.22346,1.72472,20,327680
decode_kv_gb_s,5.24013,1.73178,20,327680
decode_kv_gb_s,5.25680,1.73137,20,327680
decode_kv_gb_s,5.27346,1.71599,20,327680
decode_kv_gb_s,5.29013,1.73868,20,327680
decode_kv_gb_s,5.30680,1.77488,20,327680
decode_kv_gb_s,5.32346,1.79371,20,327680
decode_kv_gb_s,5.34013,1.79108,20,327680
decode_kv_gb_s,5.35680,1.80065,20,327680
decode_kv_gb_s,5.37346,1.77663,20,327680
decode_kv_gb_s,5.39013,1.77733,20,327680
decode_kv_gb_s,5.40680,1.79781,20,327680
decode_kv_gb_s,5.42346,1.81263,20,327680
decode_kv_gb_s,5.44013,1.84673,20,327680
decode_kv_gb_s,5.45680,1.93258,20,327680
decode_kv_gb_s,5.47346,1.99727,20,327680
decode_kv_gb_s,5.49013,2.05913,20,327680
decode_kv_gb_s,5.50680,2.10826,20,327680
decode_kv_gb_s,5.52346,2.15700,20,327680
decode_kv_gb_s,5.54013,2.23669,20,327680
decode_kv_gb_s,5.55680,2.29472,20,327680
decode_kv_gb_s,5.57346,2.37797,20,327680
decode_kv_gb_s,5.59013,2.46036,20,327680
decode_kv_gb_s,5.60680,2.56721,20,327680
decode_kv_gb_s,5.62346,2.64240,20,327680
decode_kv_gb_s,5.64013,2.65755,20,327680
decode_kv_gb_s,5.65680,2.72028,20,327680
decode_kv_gb_s,5.67346,2.80595,20,327680
decode_kv_gb_s,5.69013,2.87803,20,327680
decode_kv_gb_s,5.70680,2.97319,20,327680
decode_kv_gb_s,5.72346,3.05537,20,327680
decode_kv_gb_s,5.74013,3.12853,20,327680
decode_kv_gb_s,5.75680,3.18187,20,327680
decode_kv_gb_s,5.77346,3.24885,20,327680
decode_kv_gb_s,5.79013,3.27090,20,327680
decode_kv_gb_s,5.80680,3.31770,20,327680
decode_kv_gb_s,5.82346,3.36941,20,327680
decode_kv_gb_s,5.84013,3.36611,20,327680
decode_kv_gb_s,5.85680,3.44662,20,327680
decode_kv_gb_s,5.87346,3.45014,20,327680
decode_kv_gb_s,5.89013,3.47786,20,327680
decode_kv_gb_s,5.90680,3.54813,20,327680
decode_kv_gb_s,5.92346,3.54665,20,327680
decode_kv_gb_s,5.94013,3.58363,20,327680
decode_kv_gb_s,5.95680,3.59150,20,327680
decode_kv_gb_s,5.97346,3.70802,20,327680
decode_kv_gb_s,5.99013,3.71500,20,327680
decode_kv_gb_s,6.00680,3.72334,20,327680
decode_kv_gb_s,6.02346,3.76696,20,327680
decode_kv_gb_s,6.04013,3.78957,20,327680
decode_kv_gb_s,6.05680,3.84479,20,327680
decode_kv_gb_s,6.07346,3.84345,20,327680
decode_kv_gb_s,6.09013,3.90821,20,327680
decode_kv_gb_s,6.10680,3.87852,20,327680
decode_kv_gb_s,6.12346,3.97003,20,327680
decode_kv_gb_s,6.14013,3.94023,20,327680
decode_kv_gb_s,6.15680,3.98871,20,327680
decode_kv_gb_s,6.17346,3.98550,20,327680
decode_kv_gb_s,6.19013,4.01644,20,327680
decode_kv_gb_s,6.20680,4.08392,20,327680
decode_kv_gb_s,6.22346,4.06547,20,327680
decode_kv_gb_s,6.24013,4.07355,20,327680
decode_kv_gb_s,6.25680,4.16105,20,327680
decode_kv_gb_s,6.27346,4.10372,20,327680
decode_kv_gb_s,6.29013,4.14655,20,327680
decode_kv_gb_s,6.30680,4.14942,20,327680
decode_kv_gb_s,6.32346,4.19400,20,327680
decode_kv_gb_s,6.34013,4.23231,20,327680
decode_kv_gb_s,6.35680,4.25676,20,327680
decode_kv_gb_s,6.37346,4.25297,20,327680
decode_kv_gb_s,6.39013,4.27622,20,327680
decode_kv_gb_s,6.40680,4.26486,20,327680
decode_kv_gb_s,6.42346,4.28603,20,327680
decode_kv_gb_s,6.44013,4.29067,20,327680
decode_kv_gb_s,6.45680,4.24510,20,327680
decode_kv_gb_s,6.47346,4.25952,20,327680
decode_kv_gb_s,6.49013,4.23041,20,327680
decode_kv_gb_s,6.50680,4.34895,20,327680
decode_kv_gb_s,6.52346,4.28672,20,327680
decode_kv_gb_s,6.54013,4.31766,20,327680
decode_kv_gb_s,6.55680,4.39881,20,327680
decode_kv_gb_s,6.57346,4.40887,20,327680
decode_kv_gb_s,6.59013,4.41272,20,327680
decode_kv_gb_s,6.60680,4.50765,20,327680
decode_kv_gb_s,6.62346,4.50060,20,327680
decode_kv_gb_s,6.64013,4.47930,20,327680
decode_kv_gb_s,6.65680,4.48946,20,327680
decode_kv_gb_s,6.67346,4.47684,20,327680
decode_kv_gb_s,6.69013,4.49858,20,327680
decode_kv_gb_s,6.70680,4.54914,20,327680
decode_kv_gb_s,6.72346,4.53635,20,327680
decode_kv_gb_s,6.74013,4.59034,20,327680
decode_kv_gb_s,6.75680,4.55987,20,327680
decode_kv_gb_s,6.77346,4.63547,20,327680
decode_kv_gb_s,6.79013,4.67772,20,327680
decode_kv_gb_s,6.80680,4.73653,20,327680
decode_kv_gb_s,6.82346,4.75801,20,327680
decode_kv_gb_s,6.84013,4.69628,20,327680
decode_kv_gb_s,6.85680,4.79121,20,327680
decode_kv_gb_s,6.87346,4.77612,20,327680
decode_kv_gb_s,6.89013,4.76483,20,327680
decode_kv_gb_s,6.90680,4.75639,20,327680
decode_kv_gb_s,6.92346,4.76724,20,327680
decode_kv_gb_s,6.94013,4.77615,20,327680
decode_kv_gb_s,6.95680,4.81982,20,327680
decode_kv_gb_s,6.97346,4.82759,20,327680
decode_kv_gb_s,6.99013,4.85958,20,327680
decode_kv_gb_s,7.00680,4.88009,20,327680
decode_kv_gb_s,7.02346,4.84804,20,327680
decode_kv_gb_s,7.04013,4.84470,20,327680
decode_kv_gb_s,7.05680,4.87062,20,327680
decode_kv_gb_s,7.07346,4.88420,20,327680
decode_kv_gb_s,7.09013,4.94333,20,327680
decode_kv_gb_s,7.10680,4.92262,20,327680
decode_kv_gb_s,7.12346,4.90643,20,327680
decode_kv_gb_s,7.14013,4.96972,20,327680
decode_kv_gb_s,7.15680,4.99704,20,327680
decode_kv_gb_s,7.17346,5.05967,20,327680
decode_kv_gb_s,7.19013,5.02900,20,327680
decode_kv_gb_s,7.20680,5.02905,20,327680
decode_kv_gb_s,7.22346,5.07819,20,327680
decode_kv_gb_s,7.24013,5.11704,20,327680
decode_kv_gb_s,7.25680,5.12518,20,327680
decode_kv_gb_s,7.27346,5.18606,20,327680
decode_kv_gb_s,7.29013,5.21587,20,327680
decode_kv_gb_s,7.30680,5.20079,20,327680
decode_kv_gb_s,7.32346,5.20830,20,327680
decode_kv_gb_s,7.34013,5.23399,20,327680
decode_kv_gb_s,7.35680,5.24600,20,327680
decode_kv_gb_s,7.37346,5.28414,20,327680
decode_kv_gb_s,7.39013,5.29482,20,327680
decode_kv_gb_s,7.40680,5.32707,20,327680
decode_kv_gb_s,7.42346,5.25923,20,327680
decode_kv_gb_s,7.44013,5.33917,20,327680
decode_kv_gb_s,7.45680,5.33563,20,327680
decode_kv_gb_s,7.47346,5.30244,20,327680
decode_kv_gb_s,7.49013,5.32691,20,327680
decode_kv_gb_s,7.50680,5.33780,20,327680
decode_kv_gb_s,7.52346,5.35284,20,327680
decode_kv_gb_s,7.54013,5.34421,20,327680
decode_kv_gb_s,7.55680,5.30253,20,327680
decode_kv_gb_s,7.57346,5.23702,20,327680
decode_kv_gb_s,7.59013,5.22885,20,327680
decode_kv_gb_s,7.60680,5.19677,20,327680
decode_kv_gb_s,7.62346,5.18708,20,327680
decode_kv_gb_s,7.64013,5.18234,20,327680
decode_kv_gb_s,7.65680,5.17810,20,327680
decode_kv_gb_s,7.67346,5.20918,20,327680
decode_kv_gb_s,7.69013,5.18918,20,327680
decode_kv_gb_s,7.70680,5.21993,20,327680
decode_kv_gb_s,7.72346,5.19718,20,327680
decode_kv_gb_s,7.74013,5.18868,20,327680
decode_kv_gb_s,7.75680,5.22961,20,327680
decode_kv_gb_s,7.77346,5.20008,20,327680
decode_kv_gb_s,7.79013,5.21598,20,327680
decode_kv_gb_s,7.80680,5.22270,20,327680
decode_kv_gb_s,7.82346,5.19370,20,327680
decode_kv_gb_s,7.84013,5.17153,20,327680
decode_kv_gb_s,7.85680,5.18201,20,327680
decode_kv_gb_s,7.87346,5.18561,20,327680
decode_kv_gb_s,7.89013,5.23341,20,327680
decode_kv_gb_s,7.90680,5.26597,20,327680
decode_kv_gb_s,7.92346,5.28481,20,327680
decode_kv_gb_s,7.94013,5.22194,20,327680
decode_kv_gb_s,7.95680,5.23076,20,327680
decode_kv_gb_s,7.97346,5.26757,20,327680
decode_kv_gb_s,7.99013,5.26556,20,327680
decode_kv_gb_s,8.00680,5.27693,20,327680
decode_kv_gb_s,8.02346,5.27309,20,327680
decode_kv_gb_s,8.04013,5.27081,20,327680
decode_kv_gb_s,8.05680,5.30539,20,327680
decode_kv_gb_s,8.07346,5.32084,20,327680
decode_kv_gb_s,8.09013,5.37381,20,327680
decode_kv_gb_s,8.10680,5.34647,20,327680
decode_kv_gb_s,8.12346,5.34180,20,327680
decode_kv_gb_s,8.14013,5.34451,20,327680
decode_kv_gb_s,8.15680,5.33633,20,327680
decode_kv_gb_s,8.17346,5.35814,20,327680
decode_kv_gb_s,8.19013,5.30827,20,327680
decode_kv_gb_s,8.20680,5.33219,20,327680
decode_kv_gb_s,8.22346,5.32236,20,327680
decode_kv_gb_s,8.24013,5.32888,20,327680
decode_kv_gb_s,8.25680,5.32337,20,327680
decode_kv_gb_s,8.27346,5.32262,20,327680
decode_kv_gb_s,8.29013,5.30213,20,327680
decode_kv_gb_s,8.30680,5.32846,20,327680
decode_kv_gb_s,8.32346,5.36408,20,327680
decode_kv_gb_s,8.34013,5.34918,20,327680
decode_kv_gb_s,8.35680,5.41713,20,327680
decode_kv_gb_s,8.37346,5.43549,20,327680
decode_kv_gb_s,8.39013,5.41531,20,327680
decode_kv_gb_s,8.40680,5.38219,20,327680
decode_kv_gb_s,8.42346,5.39482,20,327680
decode_kv_gb_s,8.44013,5.39664,20,327680
decode_kv_gb_s,8.45680,5.39317,20,327680
decode_kv_gb_s,8.47346,5.42235,20,327680
decode_kv_gb_s,8.49013,5.44038,20,327680
decode_kv_gb_s,8.50680,5.46107,20,327680
decode_kv_gb_s,8.52346,5.45597,20,327680
decode_kv_gb_s,8.54013,5.45271,20,327680
decode_kv_gb_s,8.55680,5.43030,20,327680
decode_kv_gb_s,8.57346,5.45046,20,327680
decode_kv_gb_s,8.59013,5.49386,20,327680
decode_kv_gb_s,8.60680,5.52700,20,327680
decode_kv_gb_s,8.62346,5.56602,20,327680
decode_kv_gb_s,8.64013,5.52389,20,327680
decode_kv_gb_s,8.65680,5.50840,20,327680
decode_kv_gb_s,8.67346,5.49731,20,327680
decode_kv_gb_s,8.69013,5.50312,20,327680
decode_kv_gb_s,8.70680,5.44416,20,327680
decode_kv_gb_s,8.72346,5.41349,20,327680
decode_kv_gb_s,8.74013,5.45202,20,327680
decode_kv_gb_s,8.75680,5.42721,20,327680
decode_kv_gb_s,8.77346,5.46665,20,327680
decode_kv_gb_s,8.79013,5.46785,20,327680
decode_kv_gb_s,8.80680,5.46591,20,327680
decode_kv_gb_s,8.82346,5.44167,20,327680
decode_kv_gb_s,8.84013,5.42191,20,327680
decode_kv_gb_s,8.85680,5.43037,20,327680
decode_kv_gb_s,8.87346,5.47166,20,327680
decode_kv_gb_s,8.89013,5.48775,20,327680
decode_kv_gb_s,8.90680,5.51597,20,327680
