arm,run,minute,resident,resident_lo,resident_hi,stat,arrivals_req_s,pearson_r_with_arrivals,rejected_pct,unfinished_pct,repeats
PolyServe,260831_2232_exp109r1_polyservept75_shift,15.0,2570.2188327873605,2570.2188327873605,2858.911253655392,var,14.483333333333333,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,16.0,777.1407946059481,777.1407946059481,842.2779780804852,var,20.7,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,17.0,527.6284413423369,527.6284413423369,591.2445045400885,var,22.016666666666666,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,18.0,752.3991594589033,709.0434714157784,752.3991594589033,var,16.183333333333334,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,19.0,1474.634018436745,1429.7058703102102,1474.634018436745,var,21.416666666666668,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,20.0,3226.6573190909244,3226.6573190909244,3442.1185148926807,var,32.35,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,21.0,2827.2810453028887,2827.2810453028887,3097.486517340996,var,39.05,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,22.0,2496.527996801121,2496.527996801121,2597.7543634073036,var,33.45,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,23.0,2177.9139864378953,2177.9139864378953,2530.3920370956685,var,33.53333333333333,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,24.0,1137.503403827864,1101.2637488046385,1137.503403827864,var,32.75,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,25.0,426.90951824757803,426.90951824757803,740.6143987491954,var,22.5,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,26.0,855.6620685862358,855.6620685862358,867.6766271621655,var,17.666666666666668,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,27.0,1334.527305184366,1334.527305184366,1392.7260947357126,var,22.433333333333334,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,28.0,889.6684781175646,889.6684781175646,912.2979364540884,var,28.633333333333333,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,29.0,460.6122176154372,387.4773036161999,460.6122176154372,var,18.116666666666667,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,30.0,8403.571431182747,6064.085935496271,8403.571431182747,var,14.3,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,31.0,18040.91096959106,16663.718457818024,18040.91096959106,var,22.433333333333334,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,32.0,19506.227070083045,19506.227070083045,19694.72785126354,var,23.683333333333334,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,33.0,20588.417566965883,20588.417566965883,21014.204160489862,var,20.116666666666667,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,34.0,18360.18396850068,18209.880454844213,18360.18396850068,var,25.033333333333335,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,35.0,22990.78720447736,22607.20952787269,22990.78720447736,var,33.7,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,36.0,22927.02634135472,22432.226926437957,22927.02634135472,var,39.11666666666667,0.4945884595360274,22.238568348078434,0.6156667539952843,2
