arm_label	run	started_kst	experiment	session	arm	mix	req_per_s	duration_min	model	seed	engine	metrics_sha256	metrics_bytes	scheduler_spec	scheduler_spec_sha256	policy_flags
FluidServe	260807_2134_exp68sr1_fspfx_m1_rpm_2700	2026-08-08 13:34 KST	exp68	exp68sr1	fspfx	m1	45.0	8.0	meta-llama/Meta-Llama-3.1-70B-Instruct	42	llumnix	c791f0861bd8ef5c	11511857	scheduler_deploy_exp68sr1_fspfx_m1.yaml	4032afb328ae4e68	--port 8088 -v 4 --host 0.0.0.0 --llm-backend-discovery redis --discovery-redis-host redis --discovery-redis-port 6379 --cms-redis-host redis --cms-redis-port 6379 --cms-pull-status-interval-ms 500 --cms-pull-metadata-interval-ms 10000 --enable-full-mode-scheduling=true --colocated-rescheduling-mode=true --rescheduling-policies neutral_load,neutral_failover --rescheduling-neutral-load-threshold 0.003 --rescheduling-load-balance-threshold 0.1 --rescheduling-interval-ms 500 --admission-kv-usage-threshold 0 --scheduling-policy fluidserve --ttft-slo 5000 --tpot-slo 50 --ttft-slo-dispatch-threshold 0.9 --tpot-slo-dispatch-threshold 0.9 --ttft-profiling-data-path /profiling/ttft.json --tpot-profiling-data-path /profiling/tpot.json --polyserve-tier-decode-tokens 25:494,50:428,100:985 --fluidserve-profile-path /profiling/fluidserve.json --fluidserve-class-budgets 25:e2e:30000,50:decode,100:decode --fluidserve-horizon-steps 100 --fluidserve-z-safety 1.65 --fluidserve-enable-pend=true --fluidserve-enable-shed=true --fluidserve-enable-affinity=true --fluidserve-enable-flux=true --fluidserve-class-harm=false --fluidserve-force-margin=false --fluidserve-own-budget-gate=false --fluidserve-prefix-aware=true
FluidServe	260807_2337_exp68sr2_fspfx_m1_rpm_2700	2026-08-08 15:37 KST	exp68	exp68sr2	fspfx	m1	45.0	8.0	meta-llama/Meta-Llama-3.1-70B-Instruct	42	llumnix	facd92df733e6370	11513669	scheduler_deploy_exp68sr2_fspfx_m1.yaml	16c98cfcc5b3e59d	--port 8088 -v 4 --host 0.0.0.0 --llm-backend-discovery redis --discovery-redis-host redis --discovery-redis-port 6379 --cms-redis-host redis --cms-redis-port 6379 --cms-pull-status-interval-ms 500 --cms-pull-metadata-interval-ms 10000 --enable-full-mode-scheduling=true --colocated-rescheduling-mode=true --rescheduling-policies neutral_load,neutral_failover --rescheduling-neutral-load-threshold 0.003 --rescheduling-load-balance-threshold 0.1 --rescheduling-interval-ms 500 --admission-kv-usage-threshold 0 --scheduling-policy fluidserve --ttft-slo 5000 --tpot-slo 50 --ttft-slo-dispatch-threshold 0.9 --tpot-slo-dispatch-threshold 0.9 --ttft-profiling-data-path /profiling/ttft.json --tpot-profiling-data-path /profiling/tpot.json --polyserve-tier-decode-tokens 25:494,50:428,100:985 --fluidserve-profile-path /profiling/fluidserve.json --fluidserve-class-budgets 25:e2e:30000,50:decode,100:decode --fluidserve-horizon-steps 100 --fluidserve-z-safety 1.65 --fluidserve-enable-pend=true --fluidserve-enable-shed=true --fluidserve-enable-affinity=true --fluidserve-enable-flux=true --fluidserve-class-harm=false --fluidserve-force-margin=false --fluidserve-own-budget-gate=false --fluidserve-prefix-aware=true
FluidServe	260807_2216_exp68sr1_fspfx_m1_rpm_3300	2026-08-08 14:16 KST	exp68	exp68sr1	fspfx	m1	55.0	8.0	meta-llama/Meta-Llama-3.1-70B-Instruct	42	llumnix	4473adba3aa39843	14135031	scheduler_deploy_exp68sr1_fspfx_m1.yaml	4032afb328ae4e68	--port 8088 -v 4 --host 0.0.0.0 --llm-backend-discovery redis --discovery-redis-host redis --discovery-redis-port 6379 --cms-redis-host redis --cms-redis-port 6379 --cms-pull-status-interval-ms 500 --cms-pull-metadata-interval-ms 10000 --enable-full-mode-scheduling=true --colocated-rescheduling-mode=true --rescheduling-policies neutral_load,neutral_failover --rescheduling-neutral-load-threshold 0.003 --rescheduling-load-balance-threshold 0.1 --rescheduling-interval-ms 500 --admission-kv-usage-threshold 0 --scheduling-policy fluidserve --ttft-slo 5000 --tpot-slo 50 --ttft-slo-dispatch-threshold 0.9 --tpot-slo-dispatch-threshold 0.9 --ttft-profiling-data-path /profiling/ttft.json --tpot-profiling-data-path /profiling/tpot.json --polyserve-tier-decode-tokens 25:494,50:428,100:985 --fluidserve-profile-path /profiling/fluidserve.json --fluidserve-class-budgets 25:e2e:30000,50:decode,100:decode --fluidserve-horizon-steps 100 --fluidserve-z-safety 1.65 --fluidserve-enable-pend=true --fluidserve-enable-shed=true --fluidserve-enable-affinity=true --fluidserve-enable-flux=true --fluidserve-class-harm=false --fluidserve-force-margin=false --fluidserve-own-budget-gate=false --fluidserve-prefix-aware=true
FluidServe	260808_0014_exp68sr2_fspfx_m1_rpm_3300	2026-08-08 16:14 KST	exp68	exp68sr2	fspfx	m1	55.0	8.0	meta-llama/Meta-Llama-3.1-70B-Instruct	42	llumnix	bddf9cd63b803c16	14140077	scheduler_deploy_exp68sr2_fspfx_m1.yaml	16c98cfcc5b3e59d	--port 8088 -v 4 --host 0.0.0.0 --llm-backend-discovery redis --discovery-redis-host redis --discovery-redis-port 6379 --cms-redis-host redis --cms-redis-port 6379 --cms-pull-status-interval-ms 500 --cms-pull-metadata-interval-ms 10000 --enable-full-mode-scheduling=true --colocated-rescheduling-mode=true --rescheduling-policies neutral_load,neutral_failover --rescheduling-neutral-load-threshold 0.003 --rescheduling-load-balance-threshold 0.1 --rescheduling-interval-ms 500 --admission-kv-usage-threshold 0 --scheduling-policy fluidserve --ttft-slo 5000 --tpot-slo 50 --ttft-slo-dispatch-threshold 0.9 --tpot-slo-dispatch-threshold 0.9 --ttft-profiling-data-path /profiling/ttft.json --tpot-profiling-data-path /profiling/tpot.json --polyserve-tier-decode-tokens 25:494,50:428,100:985 --fluidserve-profile-path /profiling/fluidserve.json --fluidserve-class-budgets 25:e2e:30000,50:decode,100:decode --fluidserve-horizon-steps 100 --fluidserve-z-safety 1.65 --fluidserve-enable-pend=true --fluidserve-enable-shed=true --fluidserve-enable-affinity=true --fluidserve-enable-flux=true --fluidserve-class-harm=false --fluidserve-force-margin=false --fluidserve-own-budget-gate=false --fluidserve-prefix-aware=true
FluidServe	260807_1932_exp68r1_fspfx_m1_rpm_4200	2026-08-08 11:32 KST	exp68	exp68r1	fspfx	m1	70.0	8.0	meta-llama/Meta-Llama-3.1-70B-Instruct	42	llumnix	b407998f64388c93	18087534	scheduler_deploy_exp68r1_fspfx_m1.yaml	83eeffd4fbbe9eb9	--port 8088 -v 4 --host 0.0.0.0 --llm-backend-discovery redis --discovery-redis-host redis --discovery-redis-port 6379 --cms-redis-host redis --cms-redis-port 6379 --cms-pull-status-interval-ms 500 --cms-pull-metadata-interval-ms 10000 --enable-full-mode-scheduling=true --colocated-rescheduling-mode=true --rescheduling-policies neutral_load,neutral_failover --rescheduling-neutral-load-threshold 0.003 --rescheduling-load-balance-threshold 0.1 --rescheduling-interval-ms 500 --admission-kv-usage-threshold 0 --scheduling-policy fluidserve --ttft-slo 5000 --tpot-slo 50 --ttft-slo-dispatch-threshold 0.9 --tpot-slo-dispatch-threshold 0.9 --ttft-profiling-data-path /profiling/ttft.json --tpot-profiling-data-path /profiling/tpot.json --polyserve-tier-decode-tokens 25:494,50:428,100:985 --fluidserve-profile-path /profiling/fluidserve.json --fluidserve-class-budgets 25:e2e:30000,50:decode,100:decode --fluidserve-horizon-steps 100 --fluidserve-z-safety 1.65 --fluidserve-enable-pend=true --fluidserve-enable-shed=true --fluidserve-enable-affinity=true --fluidserve-enable-flux=true --fluidserve-class-harm=false --fluidserve-force-margin=false --fluidserve-own-budget-gate=false --fluidserve-prefix-aware=true
FluidServe	260807_2009_exp68r2_fspfx_m1_rpm_4200	2026-08-08 12:09 KST	exp68	exp68r2	fspfx	m1	70.0	8.0	meta-llama/Meta-Llama-3.1-70B-Instruct	42	llumnix	91c398e16f9ec596	18069892	scheduler_deploy_exp68r2_fspfx_m1.yaml	f0d4732ec61f9476	--port 8088 -v 4 --host 0.0.0.0 --llm-backend-discovery redis --discovery-redis-host redis --discovery-redis-port 6379 --cms-redis-host redis --cms-redis-port 6379 --cms-pull-status-interval-ms 500 --cms-pull-metadata-interval-ms 10000 --enable-full-mode-scheduling=true --colocated-rescheduling-mode=true --rescheduling-policies neutral_load,neutral_failover --rescheduling-neutral-load-threshold 0.003 --rescheduling-load-balance-threshold 0.1 --rescheduling-interval-ms 500 --admission-kv-usage-threshold 0 --scheduling-policy fluidserve --ttft-slo 5000 --tpot-slo 50 --ttft-slo-dispatch-threshold 0.9 --tpot-slo-dispatch-threshold 0.9 --ttft-profiling-data-path /profiling/ttft.json --tpot-profiling-data-path /profiling/tpot.json --polyserve-tier-decode-tokens 25:494,50:428,100:985 --fluidserve-profile-path /profiling/fluidserve.json --fluidserve-class-budgets 25:e2e:30000,50:decode,100:decode --fluidserve-horizon-steps 100 --fluidserve-z-safety 1.65 --fluidserve-enable-pend=true --fluidserve-enable-shed=true --fluidserve-enable-affinity=true --fluidserve-enable-flux=true --fluidserve-class-harm=false --fluidserve-force-margin=false --fluidserve-own-budget-gate=false --fluidserve-prefix-aware=true
Llumnix SLO	260809_0635_exp72r1_slo_m1f_rpm_600	2026-08-09 22:35 KST	exp72	exp72r1	slo	m1f	10.0	8.0	meta-llama/Meta-Llama-3.1-70B-Instruct	42	llumnix	e3b6253ccbf3a3d3	2517336	scheduler_deploy_exp72r1_slo_m1f.yaml	dbb66fd4d2640e62	--port 8088 -v 4 --host 0.0.0.0 --llm-backend-discovery redis --discovery-redis-host redis --discovery-redis-port 6379 --cms-redis-host redis --cms-redis-port 6379 --cms-pull-status-interval-ms 500 --cms-pull-metadata-interval-ms 10000 --enable-full-mode-scheduling=true --colocated-rescheduling-mode=true --rescheduling-policies neutral_load,neutral_failover --rescheduling-neutral-load-threshold 0.003 --rescheduling-load-balance-threshold 0.1 --rescheduling-interval-ms 500 --admission-kv-usage-threshold 0 --scheduling-policy slo --ttft-slo 5000 --tpot-slo 50 --ttft-slo-dispatch-threshold 0.9 --tpot-slo-dispatch-threshold 0.9 --ttft-profiling-data-path /profiling/ttft.json --tpot-profiling-data-path /profiling/tpot.json --polyserve-tier-decode-tokens 25:494,50:428,100:985 --fluidserve-profile-path /profiling/fluidserve.json --fluidserve-class-budgets 25:e2e:30000,50:decode,100:decode --fluidserve-horizon-steps 100 --fluidserve-z-safety 1.65 --fluidserve-enable-pend=true --fluidserve-enable-shed=true --fluidserve-enable-affinity=true --fluidserve-enable-flux=true
Llumnix SLO	260813_0400_exp80r2_slo_m1f_rpm_600	2026-08-13 20:00 KST	exp80	exp80r2	slo	m1f	10.0	8.0	meta-llama/Meta-Llama-3.1-70B-Instruct	42	llumnix	1b310ae8d0f59c12	2517179	scheduler_deploy_exp80r2_slo_m1f.yaml	4ad56dbb89b4687f	--port 8088 -v 4 --host 0.0.0.0 --llm-backend-discovery redis --discovery-redis-host redis --discovery-redis-port 6379 --cms-redis-host redis --cms-redis-port 6379 --cms-pull-status-interval-ms 500 --cms-pull-metadata-interval-ms 10000 --enable-full-mode-scheduling=true --colocated-rescheduling-mode=true --rescheduling-policies neutral_load,neutral_failover --rescheduling-neutral-load-threshold 0.003 --rescheduling-load-balance-threshold 0.1 --rescheduling-interval-ms 500 --admission-kv-usage-threshold 0 --scheduling-policy slo --ttft-slo 5000 --tpot-slo 50 --ttft-slo-dispatch-threshold 0.9 --tpot-slo-dispatch-threshold 0.9 --ttft-profiling-data-path /profiling/ttft.json --tpot-profiling-data-path /profiling/tpot.json --polyserve-tier-decode-tokens 25:494,50:428,100:985 --fluidserve-profile-path /profiling/fluidserve.json --fluidserve-class-budgets 25:e2e:30000,50:decode,100:decode --fluidserve-horizon-steps 100 --fluidserve-z-safety 1.65 --fluidserve-enable-pend=true --fluidserve-enable-shed=true --fluidserve-enable-affinity=true --fluidserve-enable-flux=true
Llumnix SLO	260809_0649_exp72r1_slo_m1f_rpm_900	2026-08-09 22:49 KST	exp72	exp72r1	slo	m1f	15.0	8.0	meta-llama/Meta-Llama-3.1-70B-Instruct	42	llumnix	d2d640af841d7547	3759518	scheduler_deploy_exp72r1_slo_m1f.yaml	dbb66fd4d2640e62	--port 8088 -v 4 --host 0.0.0.0 --llm-backend-discovery redis --discovery-redis-host redis --discovery-redis-port 6379 --cms-redis-host redis --cms-redis-port 6379 --cms-pull-status-interval-ms 500 --cms-pull-metadata-interval-ms 10000 --enable-full-mode-scheduling=true --colocated-rescheduling-mode=true --rescheduling-policies neutral_load,neutral_failover --rescheduling-neutral-load-threshold 0.003 --rescheduling-load-balance-threshold 0.1 --rescheduling-interval-ms 500 --admission-kv-usage-threshold 0 --scheduling-policy slo --ttft-slo 5000 --tpot-slo 50 --ttft-slo-dispatch-threshold 0.9 --tpot-slo-dispatch-threshold 0.9 --ttft-profiling-data-path /profiling/ttft.json --tpot-profiling-data-path /profiling/tpot.json --polyserve-tier-decode-tokens 25:494,50:428,100:985 --fluidserve-profile-path /profiling/fluidserve.json --fluidserve-class-budgets 25:e2e:30000,50:decode,100:decode --fluidserve-horizon-steps 100 --fluidserve-z-safety 1.65 --fluidserve-enable-pend=true --fluidserve-enable-shed=true --fluidserve-enable-affinity=true --fluidserve-enable-flux=true
Llumnix SLO	260813_0413_exp80r2_slo_m1f_rpm_900	2026-08-13 20:13 KST	exp80	exp80r2	slo	m1f	15.0	8.0	meta-llama/Meta-Llama-3.1-70B-Instruct	42	llumnix	d86e0e95886f8618	3759661	scheduler_deploy_exp80r2_slo_m1f.yaml	4ad56dbb89b4687f	--port 8088 -v 4 --host 0.0.0.0 --llm-backend-discovery redis --discovery-redis-host redis --discovery-redis-port 6379 --cms-redis-host redis --cms-redis-port 6379 --cms-pull-status-interval-ms 500 --cms-pull-metadata-interval-ms 10000 --enable-full-mode-scheduling=true --colocated-rescheduling-mode=true --rescheduling-policies neutral_load,neutral_failover --rescheduling-neutral-load-threshold 0.003 --rescheduling-load-balance-threshold 0.1 --rescheduling-interval-ms 500 --admission-kv-usage-threshold 0 --scheduling-policy slo --ttft-slo 5000 --tpot-slo 50 --ttft-slo-dispatch-threshold 0.9 --tpot-slo-dispatch-threshold 0.9 --ttft-profiling-data-path /profiling/ttft.json --tpot-profiling-data-path /profiling/tpot.json --polyserve-tier-decode-tokens 25:494,50:428,100:985 --fluidserve-profile-path /profiling/fluidserve.json --fluidserve-class-budgets 25:e2e:30000,50:decode,100:decode --fluidserve-horizon-steps 100 --fluidserve-z-safety 1.65 --fluidserve-enable-pend=true --fluidserve-enable-shed=true --fluidserve-enable-affinity=true --fluidserve-enable-flux=true
Llumnix SLO	260809_0703_exp72r1_slo_m1f_rpm_1200	2026-08-09 23:03 KST	exp72	exp72r1	slo	m1f	20.0	8.0	meta-llama/Meta-Llama-3.1-70B-Instruct	42	llumnix	8c170cd0387518cd	5026180	scheduler_deploy_exp72r1_slo_m1f.yaml	dbb66fd4d2640e62	--port 8088 -v 4 --host 0.0.0.0 --llm-backend-discovery redis --discovery-redis-host redis --discovery-redis-port 6379 --cms-redis-host redis --cms-redis-port 6379 --cms-pull-status-interval-ms 500 --cms-pull-metadata-interval-ms 10000 --enable-full-mode-scheduling=true --colocated-rescheduling-mode=true --rescheduling-policies neutral_load,neutral_failover --rescheduling-neutral-load-threshold 0.003 --rescheduling-load-balance-threshold 0.1 --rescheduling-interval-ms 500 --admission-kv-usage-threshold 0 --scheduling-policy slo --ttft-slo 5000 --tpot-slo 50 --ttft-slo-dispatch-threshold 0.9 --tpot-slo-dispatch-threshold 0.9 --ttft-profiling-data-path /profiling/ttft.json --tpot-profiling-data-path /profiling/tpot.json --polyserve-tier-decode-tokens 25:494,50:428,100:985 --fluidserve-profile-path /profiling/fluidserve.json --fluidserve-class-budgets 25:e2e:30000,50:decode,100:decode --fluidserve-horizon-steps 100 --fluidserve-z-safety 1.65 --fluidserve-enable-pend=true --fluidserve-enable-shed=true --fluidserve-enable-affinity=true --fluidserve-enable-flux=true
Llumnix SLO	260813_0427_exp80r2_slo_m1f_rpm_1200	2026-08-13 20:27 KST	exp80	exp80r2	slo	m1f	20.0	8.0	meta-llama/Meta-Llama-3.1-70B-Instruct	42	llumnix	3bbb3572910d26df	5024024	scheduler_deploy_exp80r2_slo_m1f.yaml	4ad56dbb89b4687f	--port 8088 -v 4 --host 0.0.0.0 --llm-backend-discovery redis --discovery-redis-host redis --discovery-redis-port 6379 --cms-redis-host redis --cms-redis-port 6379 --cms-pull-status-interval-ms 500 --cms-pull-metadata-interval-ms 10000 --enable-full-mode-scheduling=true --colocated-rescheduling-mode=true --rescheduling-policies neutral_load,neutral_failover --rescheduling-neutral-load-threshold 0.003 --rescheduling-load-balance-threshold 0.1 --rescheduling-interval-ms 500 --admission-kv-usage-threshold 0 --scheduling-policy slo --ttft-slo 5000 --tpot-slo 50 --ttft-slo-dispatch-threshold 0.9 --tpot-slo-dispatch-threshold 0.9 --ttft-profiling-data-path /profiling/ttft.json --tpot-profiling-data-path /profiling/tpot.json --polyserve-tier-decode-tokens 25:494,50:428,100:985 --fluidserve-profile-path /profiling/fluidserve.json --fluidserve-class-budgets 25:e2e:30000,50:decode,100:decode --fluidserve-horizon-steps 100 --fluidserve-z-safety 1.65 --fluidserve-enable-pend=true --fluidserve-enable-shed=true --fluidserve-enable-affinity=true --fluidserve-enable-flux=true
Llumnix SLO	260809_0717_exp72r1_slo_m1f_rpm_1500	2026-08-09 23:17 KST	exp72	exp72r1	slo	m1f	25.0	8.0	meta-llama/Meta-Llama-3.1-70B-Instruct	42	llumnix	c0bbf047632f33a6	6320936	scheduler_deploy_exp72r1_slo_m1f.yaml	dbb66fd4d2640e62	--port 8088 -v 4 --host 0.0.0.0 --llm-backend-discovery redis --discovery-redis-host redis --discovery-redis-port 6379 --cms-redis-host redis --cms-redis-port 6379 --cms-pull-status-interval-ms 500 --cms-pull-metadata-interval-ms 10000 --enable-full-mode-scheduling=true --colocated-rescheduling-mode=true --rescheduling-policies neutral_load,neutral_failover --rescheduling-neutral-load-threshold 0.003 --rescheduling-load-balance-threshold 0.1 --rescheduling-interval-ms 500 --admission-kv-usage-threshold 0 --scheduling-policy slo --ttft-slo 5000 --tpot-slo 50 --ttft-slo-dispatch-threshold 0.9 --tpot-slo-dispatch-threshold 0.9 --ttft-profiling-data-path /profiling/ttft.json --tpot-profiling-data-path /profiling/tpot.json --polyserve-tier-decode-tokens 25:494,50:428,100:985 --fluidserve-profile-path /profiling/fluidserve.json --fluidserve-class-budgets 25:e2e:30000,50:decode,100:decode --fluidserve-horizon-steps 100 --fluidserve-z-safety 1.65 --fluidserve-enable-pend=true --fluidserve-enable-shed=true --fluidserve-enable-affinity=true --fluidserve-enable-flux=true
Llumnix SLO	260813_0441_exp80r2_slo_m1f_rpm_1500	2026-08-13 20:41 KST	exp80	exp80r2	slo	m1f	25.0	8.0	meta-llama/Meta-Llama-3.1-70B-Instruct	42	llumnix	0f0dfd80d91ffa50	6320546	scheduler_deploy_exp80r2_slo_m1f.yaml	4ad56dbb89b4687f	--port 8088 -v 4 --host 0.0.0.0 --llm-backend-discovery redis --discovery-redis-host redis --discovery-redis-port 6379 --cms-redis-host redis --cms-redis-port 6379 --cms-pull-status-interval-ms 500 --cms-pull-metadata-interval-ms 10000 --enable-full-mode-scheduling=true --colocated-rescheduling-mode=true --rescheduling-policies neutral_load,neutral_failover --rescheduling-neutral-load-threshold 0.003 --rescheduling-load-balance-threshold 0.1 --rescheduling-interval-ms 500 --admission-kv-usage-threshold 0 --scheduling-policy slo --ttft-slo 5000 --tpot-slo 50 --ttft-slo-dispatch-threshold 0.9 --tpot-slo-dispatch-threshold 0.9 --ttft-profiling-data-path /profiling/ttft.json --tpot-profiling-data-path /profiling/tpot.json --polyserve-tier-decode-tokens 25:494,50:428,100:985 --fluidserve-profile-path /profiling/fluidserve.json --fluidserve-class-budgets 25:e2e:30000,50:decode,100:decode --fluidserve-horizon-steps 100 --fluidserve-z-safety 1.65 --fluidserve-enable-pend=true --fluidserve-enable-shed=true --fluidserve-enable-affinity=true --fluidserve-enable-flux=true
Llumnix SLO	260809_0730_exp72r1_slo_m1f_rpm_2100	2026-08-09 23:30 KST	exp72	exp72r1	slo	m1f	35.0	8.0	meta-llama/Meta-Llama-3.1-70B-Instruct	42	llumnix	5a311ad69d7e2c16	9023384	scheduler_deploy_exp72r1_slo_m1f.yaml	dbb66fd4d2640e62	--port 8088 -v 4 --host 0.0.0.0 --llm-backend-discovery redis --discovery-redis-host redis --discovery-redis-port 6379 --cms-redis-host redis --cms-redis-port 6379 --cms-pull-status-interval-ms 500 --cms-pull-metadata-interval-ms 10000 --enable-full-mode-scheduling=true --colocated-rescheduling-mode=true --rescheduling-policies neutral_load,neutral_failover --rescheduling-neutral-load-threshold 0.003 --rescheduling-load-balance-threshold 0.1 --rescheduling-interval-ms 500 --admission-kv-usage-threshold 0 --scheduling-policy slo --ttft-slo 5000 --tpot-slo 50 --ttft-slo-dispatch-threshold 0.9 --tpot-slo-dispatch-threshold 0.9 --ttft-profiling-data-path /profiling/ttft.json --tpot-profiling-data-path /profiling/tpot.json --polyserve-tier-decode-tokens 25:494,50:428,100:985 --fluidserve-profile-path /profiling/fluidserve.json --fluidserve-class-budgets 25:e2e:30000,50:decode,100:decode --fluidserve-horizon-steps 100 --fluidserve-z-safety 1.65 --fluidserve-enable-pend=true --fluidserve-enable-shed=true --fluidserve-enable-affinity=true --fluidserve-enable-flux=true
Llumnix SLO	260813_0456_exp80r2_slo_m1f_rpm_2100	2026-08-13 20:56 KST	exp80	exp80r2	slo	m1f	35.0	8.0	meta-llama/Meta-Llama-3.1-70B-Instruct	42	llumnix	97cb1e0c1f205a4d	9021336	scheduler_deploy_exp80r2_slo_m1f.yaml	4ad56dbb89b4687f	--port 8088 -v 4 --host 0.0.0.0 --llm-backend-discovery redis --discovery-redis-host redis --discovery-redis-port 6379 --cms-redis-host redis --cms-redis-port 6379 --cms-pull-status-interval-ms 500 --cms-pull-metadata-interval-ms 10000 --enable-full-mode-scheduling=true --colocated-rescheduling-mode=true --rescheduling-policies neutral_load,neutral_failover --rescheduling-neutral-load-threshold 0.003 --rescheduling-load-balance-threshold 0.1 --rescheduling-interval-ms 500 --admission-kv-usage-threshold 0 --scheduling-policy slo --ttft-slo 5000 --tpot-slo 50 --ttft-slo-dispatch-threshold 0.9 --tpot-slo-dispatch-threshold 0.9 --ttft-profiling-data-path /profiling/ttft.json --tpot-profiling-data-path /profiling/tpot.json --polyserve-tier-decode-tokens 25:494,50:428,100:985 --fluidserve-profile-path /profiling/fluidserve.json --fluidserve-class-budgets 25:e2e:30000,50:decode,100:decode --fluidserve-horizon-steps 100 --fluidserve-z-safety 1.65 --fluidserve-enable-pend=true --fluidserve-enable-shed=true --fluidserve-enable-affinity=true --fluidserve-enable-flux=true
Llumnix SLO	260809_0744_exp72r1_slo_m1f_rpm_2700	2026-08-09 23:44 KST	exp72	exp72r1	slo	m1f	45.0	8.0	meta-llama/Meta-Llama-3.1-70B-Instruct	42	llumnix	65b980c071fc23f8	11760475	scheduler_deploy_exp72r1_slo_m1f.yaml	dbb66fd4d2640e62	--port 8088 -v 4 --host 0.0.0.0 --llm-backend-discovery redis --discovery-redis-host redis --discovery-redis-port 6379 --cms-redis-host redis --cms-redis-port 6379 --cms-pull-status-interval-ms 500 --cms-pull-metadata-interval-ms 10000 --enable-full-mode-scheduling=true --colocated-rescheduling-mode=true --rescheduling-policies neutral_load,neutral_failover --rescheduling-neutral-load-threshold 0.003 --rescheduling-load-balance-threshold 0.1 --rescheduling-interval-ms 500 --admission-kv-usage-threshold 0 --scheduling-policy slo --ttft-slo 5000 --tpot-slo 50 --ttft-slo-dispatch-threshold 0.9 --tpot-slo-dispatch-threshold 0.9 --ttft-profiling-data-path /profiling/ttft.json --tpot-profiling-data-path /profiling/tpot.json --polyserve-tier-decode-tokens 25:494,50:428,100:985 --fluidserve-profile-path /profiling/fluidserve.json --fluidserve-class-budgets 25:e2e:30000,50:decode,100:decode --fluidserve-horizon-steps 100 --fluidserve-z-safety 1.65 --fluidserve-enable-pend=true --fluidserve-enable-shed=true --fluidserve-enable-affinity=true --fluidserve-enable-flux=true
Llumnix SLO	260813_0509_exp80r2_slo_m1f_rpm_2700	2026-08-13 21:09 KST	exp80	exp80r2	slo	m1f	45.0	8.0	meta-llama/Meta-Llama-3.1-70B-Instruct	42	llumnix	f368d22aa54f9992	11762553	scheduler_deploy_exp80r2_slo_m1f.yaml	4ad56dbb89b4687f	--port 8088 -v 4 --host 0.0.0.0 --llm-backend-discovery redis --discovery-redis-host redis --discovery-redis-port 6379 --cms-redis-host redis --cms-redis-port 6379 --cms-pull-status-interval-ms 500 --cms-pull-metadata-interval-ms 10000 --enable-full-mode-scheduling=true --colocated-rescheduling-mode=true --rescheduling-policies neutral_load,neutral_failover --rescheduling-neutral-load-threshold 0.003 --rescheduling-load-balance-threshold 0.1 --rescheduling-interval-ms 500 --admission-kv-usage-threshold 0 --scheduling-policy slo --ttft-slo 5000 --tpot-slo 50 --ttft-slo-dispatch-threshold 0.9 --tpot-slo-dispatch-threshold 0.9 --ttft-profiling-data-path /profiling/ttft.json --tpot-profiling-data-path /profiling/tpot.json --polyserve-tier-decode-tokens 25:494,50:428,100:985 --fluidserve-profile-path /profiling/fluidserve.json --fluidserve-class-budgets 25:e2e:30000,50:decode,100:decode --fluidserve-horizon-steps 100 --fluidserve-z-safety 1.65 --fluidserve-enable-pend=true --fluidserve-enable-shed=true --fluidserve-enable-affinity=true --fluidserve-enable-flux=true
Llumnix SLO	260809_0757_exp72r1_slo_m1f_rpm_3300	2026-08-09 23:57 KST	exp72	exp72r1	slo	m1f	55.0	8.0	meta-llama/Meta-Llama-3.1-70B-Instruct	42	llumnix	c9e05131b017ea5f	14413013	scheduler_deploy_exp72r1_slo_m1f.yaml	dbb66fd4d2640e62	--port 8088 -v 4 --host 0.0.0.0 --llm-backend-discovery redis --discovery-redis-host redis --discovery-redis-port 6379 --cms-redis-host redis --cms-redis-port 6379 --cms-pull-status-interval-ms 500 --cms-pull-metadata-interval-ms 10000 --enable-full-mode-scheduling=true --colocated-rescheduling-mode=true --rescheduling-policies neutral_load,neutral_failover --rescheduling-neutral-load-threshold 0.003 --rescheduling-load-balance-threshold 0.1 --rescheduling-interval-ms 500 --admission-kv-usage-threshold 0 --scheduling-policy slo --ttft-slo 5000 --tpot-slo 50 --ttft-slo-dispatch-threshold 0.9 --tpot-slo-dispatch-threshold 0.9 --ttft-profiling-data-path /profiling/ttft.json --tpot-profiling-data-path /profiling/tpot.json --polyserve-tier-decode-tokens 25:494,50:428,100:985 --fluidserve-profile-path /profiling/fluidserve.json --fluidserve-class-budgets 25:e2e:30000,50:decode,100:decode --fluidserve-horizon-steps 100 --fluidserve-z-safety 1.65 --fluidserve-enable-pend=true --fluidserve-enable-shed=true --fluidserve-enable-affinity=true --fluidserve-enable-flux=true
